agbd_observed,agb_predicted,residual,abs_residual,pct_error
256.38705,217.8544,-38.53265380859375,38.53265380859375,-15.029094933147775
165.53242,211.12679,45.5943603515625,45.5943603515625,27.544065986912457
122.81432,225.55043,102.7361068725586,102.7361068725586,83.65156767325449
233.51761,233.42589,-0.0917205810546875,0.0917205810546875,-0.03927780075680501
141.71933,195.86217,54.14283752441406,54.14283752441406,38.20427149058574
112.53106,161.62912,49.098060607910156,49.098060607910156,43.63067488081598
137.43198,174.6349,37.20292663574219,37.20292663574219,27.07006595725735
189.39923,204.91429,15.515060424804688,15.515060424804688,8.191723032035208
134.96619,190.4861,55.51991271972656,55.51991271972656,41.136164657127125
189.27304,200.80861,11.535568237304688,11.535568237304688,6.094670530089894
129.15271,174.60535,45.45263671875,45.45263671875,35.19294076949468
205.18227,186.56673,-18.61553955078125,18.61553955078125,-9.072684444097398
63.232384,133.1319,69.8995132446289,69.8995132446289,110.54385288601163
16.58526,35.227695,18.64243507385254,18.64243507385254,112.40363210519337
93.79275,148.30054,54.507789611816406,54.507789611816406,58.11514329851062
185.30368,163.19472,-22.108963012695312,22.108963012695312,-11.931205555439357
130.56589,165.53334,34.96745300292969,34.96745300292969,26.781461594251848
181.10158,149.60803,-31.493545532226562,31.493545532226562,-17.389989596983586
120.18706,145.8347,25.64764404296875,25.64764404296875,21.339772000001524
120.18706,134.78636,14.59930419921875,14.59930419921875,12.147151701265232
187.22462,153.2236,-34.00102233886719,34.00102233886719,-18.160550411236294
230.199,229.53516,-0.663848876953125,0.663848876953125,-0.28838042831115496
205.50468,229.48087,23.976181030273438,23.976181030273438,11.66697542425706
112.06432,170.51271,58.448387145996094,58.448387145996094,52.15610585019091
171.96252,218.77014,46.8076171875,46.8076171875,27.219661578585335
186.0546,205.33363,19.279037475585938,19.279037475585938,10.362032379490529
242.09723,231.87453,-10.222702026367188,10.222702026367188,-4.222560525962172
164.78854,226.39462,61.6060791015625,61.6060791015625,37.38492841667391
125.05654,222.39296,97.33641815185547,97.33641815185547,77.83392778083595
93.88243,227.01236,133.1299285888672,133.1299285888672,141.80494383015917
189.84314,180.3176,-9.525543212890625,9.525543212890625,-5.017586219091497
232.97433,207.93533,-25.03900146484375,25.03900146484375,-10.747536416524639
193.10768,181.49359,-11.614089965820312,11.614089965820312,-6.0143076076379405
143.1019,176.77719,33.67529296875,33.67529296875,23.532387336503337
225.53564,188.1973,-37.338348388671875,37.338348388671875,-16.555408998109968
159.35802,198.4668,39.10877990722656,39.10877990722656,24.541457437397348
45.84527,61.72338,15.87811279296875,15.87811279296875,34.634136518849715
37.24309,79.24482,42.00172805786133,42.00172805786133,112.77723269555129
